grower_id,season,activity,concentration_mg/kg,body_weight_kg,hours_per_month_by_activity,si_by_activity_min_mg/hour,si_by_activity_max_mg/hour,si_by_activity_mg/hour,si_indoor_mg/hour,ef_method_3_outdoor,avg_daily_dose_method_3_outdoor
34,Winter,Weeding,400.0,86.9,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,2.7360970180699554e-05
35,Summer,Harvesting,400.0,72.7,8.0,13.575,31.674999999999997,22.625,1.375,0.010946907498631636,3.27052036960494e-05
35,Summer,Preparing beds,400.0,72.7,0.0,36.2,54.3,45.25,1.375,0.0,0.0
35,Summer,Seeding,400.0,72.7,1.0,36.2,54.3,45.25,1.375,0.0013683634373289546,8.17630092401235e-06
35,Summer,Transplanting,400.0,72.7,1.0,81.45,99.55000000000001,90.5,1.375,0.0013683634373289546,1.63526018480247e-05
35,Summer,Watering,400.0,72.7,0.1666,13.575,31.674999999999997,22.625,1.375,0.00022796934865900383,6.810858669702287e-07
35,Summer,Weeding,400.0,72.7,5.0,81.45,99.55000000000001,90.5,1.375,0.0068418171866447735,8.176300924012351e-05
35,Fall,Harvesting,400.0,72.7,27.0,13.575,31.674999999999997,22.625,1.375,0.03694581280788178,0.00011038006247416672
35,Fall,Preparing beds,400.0,72.7,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.176300924012351e-05
35,Fall,Seeding,400.0,72.7,4.5,36.2,54.3,45.25,1.375,0.006157635467980296,3.679335415805558e-05
35,Fall,Transplanting,400.0,72.7,2.0,81.45,99.55000000000001,90.5,1.375,0.002736726874657909,3.27052036960494e-05
35,Fall,Watering,400.0,72.7,5.0,13.575,31.674999999999997,22.625,1.375,0.0068418171866447735,2.044075231003088e-05
35,Fall,Weeding,400.0,72.7,1.0,81.45,99.55000000000001,90.5,1.375,0.0013683634373289546,1.63526018480247e-05
35,Winter,Harvesting,400.0,72.7,2.0,13.575,31.674999999999997,22.625,1.375,0.002736726874657909,8.17630092401235e-06
35,Winter,Preparing beds,400.0,72.7,0.0,36.2,54.3,45.25,1.375,0.0,0.0
35,Winter,Seeding,400.0,72.7,0.0,36.2,54.3,45.25,1.375,0.0,0.0
35,Winter,Transplanting,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
35,Winter,Watering,400.0,72.7,7.5,13.575,31.674999999999997,22.625,1.375,0.01026272577996716,3.0661128465046316e-05
35,Winter,Weeding,400.0,72.7,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
36,Summer,Harvesting,400.0,84.0,45.0,13.575,31.674999999999997,22.625,1.375,0.06157635467980296,0.0001592188599577762
36,Summer,Preparing beds,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
36,Summer,Seeding,400.0,84.0,8.0,36.2,54.3,45.25,1.375,0.010946907498631636,5.6611150207209325e-05
36,Summer,Transplanting,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
36,Summer,Watering,400.0,84.0,75.0,13.575,31.674999999999997,22.625,1.375,0.10262725779967159,0.0002653647665962937
36,Summer,Weeding,400.0,84.0,24.0,81.45,99.55000000000001,90.5,1.375,0.03284072249589491,0.0003396669012432559
37,Fall,Harvesting,400.0,84.0,13.5,13.575,31.674999999999997,22.625,1.375,0.01847290640394089,4.7765657987332874e-05
37,Fall,Preparing beds,400.0,84.0,0.0,36.2,54.3,45.25,1.375,0.0,0.0
37,Fall,Seeding,400.0,84.0,1.0,36.2,54.3,45.25,1.375,0.0013683634373289546,7.076393775901166e-06
37,Fall,Transplanting,400.0,84.0,0.25,81.45,99.55000000000001,90.5,1.375,0.00034209085933223864,3.538196887950583e-06
37,Fall,Watering,400.0,84.0,2.5,13.575,31.674999999999997,22.625,1.375,0.0034209085933223867,8.845492219876458e-06
37,Fall,Weeding,400.0,84.0,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
38,Fall,Harvesting,400.0,70.2,120.0,13.575,31.674999999999997,22.625,1.375,0.16420361247947457,0.000508048783910853
38,Fall,Preparing beds,400.0,70.2,20.0,36.2,54.3,45.25,1.375,0.027367268746579094,0.00016934959463695096
38,Fall,Seeding,400.0,70.2,10.0,36.2,54.3,45.25,1.375,0.013683634373289547,8.467479731847548e-05
38,Fall,Transplanting,400.0,70.2,9.0,81.45,99.55000000000001,90.5,1.375,0.012315270935960592,0.00015241463517325586
38,Fall,Watering,400.0,70.2,30.0,13.575,31.674999999999997,22.625,1.375,0.04105090311986864,0.00012701219597771325
38,Fall,Weeding,400.0,70.2,30.0,81.45,99.55000000000001,90.5,1.375,0.04105090311986864,0.000508048783910853
38,Winter,Harvesting,400.0,70.2,4.0,13.575,31.674999999999997,22.625,1.375,0.005473453749315818,1.6934959463695096e-05
38,Winter,Preparing beds,400.0,70.2,0.0,36.2,54.3,45.25,1.375,0.0,0.0
38,Winter,Seeding,400.0,70.2,14.0,36.2,54.3,45.25,1.375,0.019157088122605366,0.00011854471624586569
38,Winter,Transplanting,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
38,Winter,Watering,400.0,70.2,8.0,13.575,31.674999999999997,22.625,1.375,0.010946907498631636,3.386991892739019e-05
38,Winter,Weeding,400.0,70.2,0.0,81.45,99.55000000000001,90.5,1.375,0.0,0.0
